paymentId,gcTransactionId,instructionId,endToEndId,timestamp,paymentMethod,serviceLevel,debtorAccount,debtorCountry,debtorBic,debtorAgentBic,creditorAccount,creditorCountry,creditorBic,creditorAgentBic,intermediaryAgentBic,instructedAmount,instructedCurrency,equivalentAmount,equivalentCurrency,chargeBearer,purposeCode,status,railName,errorCode,errorMessage,requestShape,responseShape,requestPayload,responsePayload,failureCategory,actualOrigin,originSource
MER-PAY-20250317-000011,gc-5b2751f2-2bc1-e554-689ab0e627a0,GC-INSTR-88B2329DD9DC98918FEE,E2E-12A9420D67E5BEC395F2386B,2025-03-17T09:31:27.436Z,SCT,,NL44ABNA04579232671,NL,,,IT53X7555723070DA2029DIA2D7,IT,,,,696.94,EUR,,,,,ACCEPTED,SCT,,,COMPLETE,STRUCTURED,"{""paymentId"": ""MER-PAY-20250317-000011"", ""instructionId"": ""GC-INSTR-88B2329DD9DC98918FEE"", ""endToEndId"": ""E2E-12A9420D67E5BEC395F2386B"", ""paymentMethod"": ""SCT"", ""debtor"": {""name"": ""Maria Jansen"", ""account"": ""NL44ABNA04579232671""}, ""creditor"": {""name"": ""Philippe Bernard"", ""account"": ""IT53X7555723070DA2029DIA2D7""}, ""instructedAmount"": {""value"": 696.94, ""currency"": ""EUR""}, ""requestedExecutionDate"": ""2025-03-17""}","{""paymentId"": ""MER-PAY-20250317-000011"", ""gcTransactionId"": ""gc-5b2751f2-2bc1-e554-689ab0e627a0"", ""instructionId"": ""GC-INSTR-88B2329DD9DC98918FEE"", ""endToEndId"": ""E2E-12A9420D67E5BEC395F2386B"", ""status"": ""ACCEPTED"", ""railName"": ""SCT"", ""schemeReference"": ""EBACLRNG20260625224946"", ""acceptedTimestamp"": ""2025-03-17T09:31:27.436Z"", ""expectedSettlement"": ""2025-03-18T09:31:27.868Z""}",,,
MER-PAY-20250317-000012,gc-3604e710-1069-82d2-8fa0335629b7,GC-INSTR-F0F714D6D9F36C03A07E,E2E-72E6480A137154A157E2DF39,2025-03-17T09:39:49.214Z,SCT,,NL86INGB09526088532,NL,,,IT69X4102948047F01DDI6L5AEE,IT,,,,232.86,EUR,,,,,ACCEPTED,SCT,,,COMPLETE,STRUCTURED,"{""paymentId"": ""MER-PAY-20250317-000012"", ""instructionId"": ""GC-INSTR-F0F714D6D9F36C03A07E"", ""endToEndId"": ""E2E-72E6480A137154A157E2DF39"", ""paymentMethod"": ""SCT"", ""debtor"": {""name"": ""Eva Peters"", ""account"": ""NL86INGB09526088532""}, ""creditor"": {""name"": ""Tom Janssens"", ""account"": ""IT69X4102948047F01DDI6L5AEE""}, ""instructedAmount"": {""value"": 232.86, ""currency"": ""EUR""}, ""requestedExecutionDate"": ""2025-03-17""}","{""paymentId"": ""MER-PAY-20250317-000012"", ""gcTransactionId"": ""gc-3604e710-1069-82d2-8fa0335629b7"", ""instructionId"": ""GC-INSTR-F0F714D6D9F36C03A07E"", ""endToEndId"": ""E2E-72E6480A137154A157E2DF39"", ""status"": ""ACCEPTED"", ""railName"": ""SCT"", ""schemeReference"": ""EBACLRNG20260625897810"", ""acceptedTimestamp"": ""2025-03-17T09:39:49.214Z"", ""expectedSettlement"": ""2025-03-18T09:39:49.602Z""}",,,
MER-PAY-20250317-000013,gc-b77a1f9c-36ed-d5bc-5c2f18b2f5a1,GC-INSTR-437663E9E5C997717A2D,E2E-20B1C14866021791DCC961BA,2025-03-17T10:02:30.679Z,SCT_INST,INST,NL98ABNA04587242274,NL,,,ES6467273105893217381330,ES,,,,2375.63,EUR,,,,,ACCEPTED,SCT_INST,,,COMPLETE,STRUCTURED,"{""paymentId"": ""MER-PAY-20250317-000013"", ""instructionId"": ""GC-INSTR-437663E9E5C997717A2D"", ""endToEndId"": ""E2E-20B1C14866021791DCC961BA"", ""paymentMethod"": ""SCT_INST"", ""debtor"": {""name"": ""Jan de Vries"", ""account"": ""NL98ABNA04587242274""}, ""creditor"": {""name"": ""Klaus Schmidt"", ""account"": ""ES6467273105893217381330""}, ""instructedAmount"": {""value"": 2375.63, ""currency"": ""EUR""}, ""requestedExecutionDate"": ""2025-03-17"", ""serviceLevel"": ""INST""}","{""paymentId"": ""MER-PAY-20250317-000013"", ""gcTransactionId"": ""gc-b77a1f9c-36ed-d5bc-5c2f18b2f5a1"", ""instructionId"": ""GC-INSTR-437663E9E5C997717A2D"", ""endToEndId"": ""E2E-20B1C14866021791DCC961BA"", ""status"": ""ACCEPTED"", ""railName"": ""SCT_INST"", ""schemeReference"": ""RT1INST202606252928826"", ""acceptedTimestamp"": ""2025-03-17T10:02:30.679Z"", ""expectedSettlement"": ""2025-03-17T10:02:39.127Z""}",,,
MER-PAY-20250317-000014,gc-37b2c595-b872-8262-b8bbff2f8e4b,GC-INSTR-46098FEA1A6105D1865B,E2E-592E709DDAEF7B4D5538B788,2025-03-17T10:03:09.452Z,SCT,,NL28KNAB09465777061,NL,,,IE75AIBK62441791425021,IE,,,,4769.8,EUR,,,,,ACCEPTED,SCT,,,COMPLETE,STRUCTURED,"{""paymentId"": ""MER-PAY-20250317-000014"", ""instructionId"": ""GC-INSTR-46098FEA1A6105D1865B"", ""endToEndId"": ""E2E-592E709DDAEF7B4D5538B788"", ""paymentMethod"": ""SCT"", ""debtor"": {""name"": ""Jan de Vries"", ""account"": ""NL28KNAB09465777061""}, ""creditor"": {""name"": ""Tom Janssens"", ""account"": ""IE75AIBK62441791425021""}, ""instructedAmount"": {""value"": 4769.8, ""currency"": ""EUR""}, ""requestedExecutionDate"": ""2025-03-17""}","{""paymentId"": ""MER-PAY-20250317-000014"", ""gcTransactionId"": ""gc-37b2c595-b872-8262-b8bbff2f8e4b"", ""instructionId"": ""GC-INSTR-46098FEA1A6105D1865B"", ""endToEndId"": ""E2E-592E709DDAEF7B4D5538B788"", ""status"": ""ACCEPTED"", ""railName"": ""SCT"", ""schemeReference"": ""EBACLRNG20260625260592"", ""acceptedTimestamp"": ""2025-03-17T10:03:09.452Z"", ""expectedSettlement"": ""2025-03-18T10:03:09.558Z""}",,,
MER-PAY-20250317-000015,gc-aa8c7601-45c4-e38e-aa18076cda34,GC-INSTR-D9DC03C0D625DFF9710B,E2E-6FA610AE411DF34C819E9C78,2025-03-17T10:11:27.376Z,SCT_INST,INST,NL89TRIO06834826899,NL,,,ES3073638522113267547234,ES,,,,1094.95,EUR,,,,OTHR,ACCEPTED,SCT_INST,,,COMPLETE,STRUCTURED,"{""paymentId"": ""MER-PAY-20250317-000015"", ""instructionId"": ""GC-INSTR-D9DC03C0D625DFF9710B"", ""endToEndId"": ""E2E-6FA610AE411DF34C819E9C78"", ""paymentMethod"": ""SCT_INST"", ""debtor"": {""name"": ""Lars Mulder"", ""account"": ""NL89TRIO06834826899""}, ""creditor"": {""name"": ""Anna Mueller"", ""account"": ""ES3073638522113267547234""}, ""instructedAmount"": {""value"": 1094.95, ""currency"": ""EUR""}, ""requestedExecutionDate"": ""2025-03-17"", ""serviceLevel"": ""INST"", ""purposeCode"": ""OTHR""}","{""paymentId"": ""MER-PAY-20250317-000015"", ""gcTransactionId"": ""gc-aa8c7601-45c4-e38e-aa18076cda34"", ""instructionId"": ""GC-INSTR-D9DC03C0D625DFF9710B"", ""endToEndId"": ""E2E-6FA610AE411DF34C819E9C78"", ""status"": ""ACCEPTED"", ""railName"": ""SCT_INST"", ""schemeReference"": ""RT1INST202606259724806"", ""acceptedTimestamp"": ""2025-03-17T10:11:27.376Z"", ""expectedSettlement"": ""2025-03-17T10:11:30.483Z""}",,,
MER-PAY-20250317-000016,gc-aabcac07-9aa8-9a5b-08c301aafa7d,GC-INSTR-E214B6863E9E46A154CB,E2E-343FDD7690A85D53AD7D0FC3,2025-03-17T10:42:00.084Z,SCT,,NL31BUNQ05968974095,NL,,,IE12AIBK44346198208166,IE,,,,210.92,EUR,,,,,ACCEPTED,SCT,,,COMPLETE,STRUCTURED,"{""paymentId"": ""MER-PAY-20250317-000016"", ""instructionId"": ""GC-INSTR-E214B6863E9E46A154CB"", ""endToEndId"": ""E2E-343FDD7690A85D53AD7D0FC3"", ""paymentMethod"": ""SCT"", ""debtor"": {""name"": ""Anneke Bakker"", ""account"": ""NL31BUNQ05968974095""}, ""creditor"": {""name"": ""Patrick Murphy"", ""account"": ""IE12AIBK44346198208166""}, ""instructedAmount"": {""value"": 210.92, ""currency"": ""EUR""}, ""requestedExecutionDate"": ""2025-03-17""}","{""paymentId"": ""MER-PAY-20250317-000016"", ""gcTransactionId"": ""gc-aabcac07-9aa8-9a5b-08c301aafa7d"", ""instructionId"": ""GC-INSTR-E214B6863E9E46A154CB"", ""endToEndId"": ""E2E-343FDD7690A85D53AD7D0FC3"", ""status"": ""ACCEPTED"", ""railName"": ""SCT"", ""schemeReference"": ""EBACLRNG20260625467107"", ""acceptedTimestamp"": ""2025-03-17T10:42:00.084Z"", ""expectedSettlement"": ""2025-03-18T10:42:00.494Z""}",,,
MER-PAY-20250317-000017,gc-faaacc6d-553b-cd19-00661ecda316,GC-INSTR-0B4B679843BE6977D560,E2E-84F65382A9966B8CED175844,2025-03-17T10:51:42.197Z,SCT_INST,INST,NL40INGB04874512619,NL,,,ES8819263698309684509562,ES,,,,749.88,EUR,,,,,ACCEPTED,SCT_INST,,,COMPLETE,STRUCTURED,"{""paymentId"": ""MER-PAY-20250317-000017"", ""instructionId"": ""GC-INSTR-0B4B679843BE6977D560"", ""endToEndId"": ""E2E-84F65382A9966B8CED175844"", ""paymentMethod"": ""SCT_INST"", ""debtor"": {""name"": ""Fatima El Amrani"", ""account"": ""NL40INGB04874512619""}, ""creditor"": {""name"": ""Maria Rossi"", ""account"": ""ES8819263698309684509562""}, ""instructedAmount"": {""value"": 749.88, ""currency"": ""EUR""}, ""requestedExecutionDate"": ""2025-03-17"", ""serviceLevel"": ""INST""}","{""paymentId"": ""MER-PAY-20250317-000017"", ""gcTransactionId"": ""gc-faaacc6d-553b-cd19-00661ecda316"", ""instructionId"": ""GC-INSTR-0B4B679843BE6977D560"", ""endToEndId"": ""E2E-84F65382A9966B8CED175844"", ""status"": ""ACCEPTED"", ""railName"": ""SCT_INST"", ""schemeReference"": ""RT1INST202606253740147"", ""acceptedTimestamp"": ""2025-03-17T10:51:42.197Z"", ""expectedSettlement"": ""2025-03-17T10:51:45.810Z""}",,,
MER-PAY-20250317-000018,gc-f486f718-68bb-a474-6fb52eb3a18c,GC-INSTR-E6ECB348222016E67620,E2E-857D135AD5A9A07C0EADA5F0,2025-03-17T10:52:12.072Z,SCT,,NL91INGB01412725921,NL,,,FR83920978264257205CE2D1791,FR,,,,1808.33,EUR,,,,,ACCEPTED,SCT,,,COMPLETE,STRUCTURED,"{""paymentId"": ""MER-PAY-20250317-000018"", ""instructionId"": ""GC-INSTR-E6ECB348222016E67620"", ""endToEndId"": ""E2E-857D135AD5A9A07C0EADA5F0"", ""paymentMethod"": ""SCT"", ""debtor"": {""name"": ""Aisha Mensah"", ""account"": ""NL91INGB01412725921""}, ""creditor"": {""name"": ""Anna Mueller"", ""account"": ""FR83920978264257205CE2D1791""}, ""instructedAmount"": {""value"": 1808.33, ""currency"": ""EUR""}, ""requestedExecutionDate"": ""2025-03-17""}","{""paymentId"": ""MER-PAY-20250317-000018"", ""gcTransactionId"": ""gc-f486f718-68bb-a474-6fb52eb3a18c"", ""instructionId"": ""GC-INSTR-E6ECB348222016E67620"", ""endToEndId"": ""E2E-857D135AD5A9A07C0EADA5F0"", ""status"": ""ACCEPTED"", ""railName"": ""SCT"", ""schemeReference"": ""EBACLRNG20260625436296"", ""acceptedTimestamp"": ""2025-03-17T10:52:12.072Z"", ""expectedSettlement"": ""2025-03-18T10:52:12.159Z""}",,,
MER-PAY-20250317-000019,gc-c90b08fb-a7e7-a2f3-96d6cc441a9a,GC-INSTR-FE7B986291C55B574D8B,E2E-71AB33F7F3C347EE96175010,2025-03-17T10:58:15.804Z,SCT_INST,INST,NL10INGB07864995870,NL,,,BE25751310111951,BE,,,,1291.59,EUR,,,,,ACCEPTED,SCT_INST,,,COMPLETE,STRUCTURED,"{""paymentId"": ""MER-PAY-20250317-000019"", ""instructionId"": ""GC-INSTR-FE7B986291C55B574D8B"", ""endToEndId"": ""E2E-71AB33F7F3C347EE96175010"", ""paymentMethod"": ""SCT_INST"", ""debtor"": {""name"": ""Maria Jansen"", ""account"": ""NL10INGB07864995870""}, ""creditor"": {""name"": ""Carlos Garcia"", ""account"": ""BE25751310111951""}, ""instructedAmount"": {""value"": 1291.59, ""currency"": ""EUR""}, ""requestedExecutionDate"": ""2025-03-17"", ""serviceLevel"": ""INST""}","{""paymentId"": ""MER-PAY-20250317-000019"", ""gcTransactionId"": ""gc-c90b08fb-a7e7-a2f3-96d6cc441a9a"", ""instructionId"": ""GC-INSTR-FE7B986291C55B574D8B"", ""endToEndId"": ""E2E-71AB33F7F3C347EE96175010"", ""status"": ""ACCEPTED"", ""railName"": ""SCT_INST"", ""schemeReference"": ""RT1INST202606258076666"", ""acceptedTimestamp"": ""2025-03-17T10:58:15.804Z"", ""expectedSettlement"": ""2025-03-17T10:58:20.097Z""}",,,
MER-PAY-20250317-000020,gc-b93933fc-5b24-62f8-840effd76499,GC-INSTR-774B0B58EBE85EC7C96F,E2E-2BCB0306418AD9050FC4ADA5,2025-03-17T12:02:19.856Z,SCT,,NL71ABNA08237721090,NL,,,BE46363889402083,BE,,,,2861.6,EUR,,,,,ACCEPTED,SCT,,,COMPLETE,STRUCTURED,"{""paymentId"": ""MER-PAY-20250317-000020"", ""instructionId"": ""GC-INSTR-774B0B58EBE85EC7C96F"", ""endToEndId"": ""E2E-2BCB0306418AD9050FC4ADA5"", ""paymentMethod"": ""SCT"", ""debtor"": {""name"": ""Bram Smits"", ""account"": ""NL71ABNA08237721090""}, ""creditor"": {""name"": ""Carlos Garcia"", ""account"": ""BE46363889402083""}, ""instructedAmount"": {""value"": 2861.6, ""currency"": ""EUR""}, ""requestedExecutionDate"": ""2025-03-17""}","{""paymentId"": ""MER-PAY-20250317-000020"", ""gcTransactionId"": ""gc-b93933fc-5b24-62f8-840effd76499"", ""instructionId"": ""GC-INSTR-774B0B58EBE85EC7C96F"", ""endToEndId"": ""E2E-2BCB0306418AD9050FC4ADA5"", ""status"": ""ACCEPTED"", ""railName"": ""SCT"", ""schemeReference"": ""EBACLRNG20260625825420"", ""acceptedTimestamp"": ""2025-03-17T12:02:19.856Z"", ""expectedSettlement"": ""2025-03-18T12:02:19.073Z""}",,,
MER-PAY-20250317-000021,gc-e8ad8c8d-aeaf-add3-fd830a757ee4,GC-INSTR-2E6C8AA4DBFBD00B4C5B,E2E-9862D032F93073BED94C5AA3,2025-03-17T12:09:42.064Z,SCT_INST,INST,NL81BUNQ05150204502,NL,,,DE49381478364687419XX,DE,,,,2214.1,EUR,,,,,FAILED,,INVALID_IBAN_CHECKSUM,Creditor IBAN failed checksum validation,MALFORMED,STRUCTURED,"{""paymentId"": ""MER-PAY-20250317-000021"", ""instructionId"": ""GC-INSTR-2E6C8AA4DBFBD00B4C5B"", ""endToEndId"": ""E2E-9862D032F93073BED94C5AA3"", ""paymentMethod"": ""SCT_INST"", ""debtor"": {""name"": ""Bram Smits"", ""account"": ""NL81BUNQ05150204502""}, ""creditor"": {""name"": ""Carlos Garcia"", ""account"": ""DE49381478364687419XX""}, ""instructedAmount"": {""value"": 2214.1, ""currency"": ""EUR""}, ""requestedExecutionDate"": ""2025-03-17"", ""serviceLevel"": ""INST""}","{""paymentId"": ""MER-PAY-20250317-000021"", ""gcTransactionId"": ""gc-e8ad8c8d-aeaf-add3-fd830a757ee4"", ""instructionId"": ""GC-INSTR-2E6C8AA4DBFBD00B4C5B"", ""endToEndId"": ""E2E-9862D032F93073BED94C5AA3"", ""status"": ""FAILED"", ""failedTimestamp"": ""2025-03-17T12:09:49.141Z"", ""errorCode"": ""INVALID_IBAN_CHECKSUM"", ""errorMessage"": ""Creditor IBAN failed checksum validation""}",MALFORMED,CONNECTOR,RECONSTRUCTED_FROM_LOGS
MER-PAY-20250317-000022,gc-cca7988c-de6b-2a06-5371eb24426b,GC-INSTR-5C4FBA121EF1CC42C58D,E2E-8879C512C840ECC1122D87EA,2025-03-17T12:20:18.348Z,SWIFT,URGP,NL39TRIO01863239791,NL,,ABNANL2A,736104039964,SR,SOSRSRPA,SOSRSRPA,CHASUS33,6909.85,EUR,,,SHAR,SUPP,ACCEPTED,SWIFT,,,COMPLETE,STRUCTURED,"{""paymentId"": ""MER-PAY-20250317-000022"", ""instructionId"": ""GC-INSTR-5C4FBA121EF1CC42C58D"", ""endToEndId"": ""E2E-8879C512C840ECC1122D87EA"", ""paymentMethod"": ""SWIFT"", ""debtor"": {""name"": ""Kasim Yilmaz"", ""account"": ""NL39TRIO01863239791"", ""address"": {""country"": ""NL"", ""city"": ""Amsterdam"", ""addressLine"": ""Stationsplein 9"", ""postCode"": ""1012AB""}}, ""creditor"": {""name"": ""Ahmet Yildiz"", ""account"": ""736104039964"", ""address"": {""country"": ""SR"", ""city"": ""Paramaribo"", ""addressLine"": ""Local Address"", ""postCode"": """"}}, ""instructedAmount"": {""value"": 6909.85, ""currency"": ""EUR""}, ""requestedExecutionDate"": ""2025-03-17"", ""debtorAgent"": {""bic"": ""ABNANL2A""}, ""creditorAgent"": {""bic"": ""SOSRSRPA""}, ""intermediaryAgent"": {""bic"": ""CHASUS33""}, ""chargeBearer"": ""SHAR"", ""purposeCode"": ""SUPP"", ""serviceLevel"": ""URGP""}","{""paymentId"": ""MER-PAY-20250317-000022"", ""gcTransactionId"": ""gc-cca7988c-de6b-2a06-5371eb24426b"", ""instructionId"": ""GC-INSTR-5C4FBA121EF1CC42C58D"", ""endToEndId"": ""E2E-8879C512C840ECC1122D87EA"", ""status"": ""ACCEPTED"", ""railName"": ""SWIFT"", ""schemeReference"": ""98127fb5-90d5-44d4-804f-246256181440"", ""acceptedTimestamp"": ""2025-03-17T12:20:18.348Z"", ""expectedSettlement"": ""2025-03-19T12:20:18.335Z""}",,,
MER-PAY-20250317-000023,gc-5c311d22-40ba-bbf6-70eae8a8ff18,GC-INSTR-48A4F69F9B3C56429026,E2E-34F71CC63EECB84B22C672D4,2025-03-17T12:22:01.263Z,SCT,,NL93KNAB08327966379,NL,,,BE76195895863366,BE,,,,1399.5,EUR,,,,,ACCEPTED,SCT,,,COMPLETE,STRUCTURED,"{""paymentId"": ""MER-PAY-20250317-000023"", ""instructionId"": ""GC-INSTR-48A4F69F9B3C56429026"", ""endToEndId"": ""E2E-34F71CC63EECB84B22C672D4"", ""paymentMethod"": ""SCT"", ""debtor"": {""name"": ""Rajesh Kumar"", ""account"": ""NL93KNAB08327966379""}, ""creditor"": {""name"": ""Maria Rossi"", ""account"": ""BE76195895863366""}, ""instructedAmount"": {""value"": 1399.5, ""currency"": ""EUR""}, ""requestedExecutionDate"": ""2025-03-17""}","{""paymentId"": ""MER-PAY-20250317-000023"", ""gcTransactionId"": ""gc-5c311d22-40ba-bbf6-70eae8a8ff18"", ""instructionId"": ""GC-INSTR-48A4F69F9B3C56429026"", ""endToEndId"": ""E2E-34F71CC63EECB84B22C672D4"", ""status"": ""ACCEPTED"", ""railName"": ""SCT"", ""schemeReference"": ""EBACLRNG20260625693995"", ""acceptedTimestamp"": ""2025-03-17T12:22:01.263Z"", ""expectedSettlement"": ""2025-03-18T12:22:01.172Z""}",,,
MER-PAY-20250317-000024,gc-b3cb739a-6278-1742-c2c9eb8f04d8,GC-INSTR-2898AB9A453D1998135F,E2E-BB1F36D604EEFE1D3899EC70,2025-03-17T12:23:39.114Z,SCT_INST,INST,NL73KNAB03203449560,NL,,,DE4279691029609758133,DE,,,,875.46,EUR,,,,SUPP,ACCEPTED,SCT_INST,,,COMPLETE,STRUCTURED,"{""paymentId"": ""MER-PAY-20250317-000024"", ""instructionId"": ""GC-INSTR-2898AB9A453D1998135F"", ""endToEndId"": ""E2E-BB1F36D604EEFE1D3899EC70"", ""paymentMethod"": ""SCT_INST"", ""debtor"": {""name"": ""Emma de Wit"", ""account"": ""NL73KNAB03203449560""}, ""creditor"": {""name"": ""Ines De Smet"", ""account"": ""DE4279691029609758133""}, ""instructedAmount"": {""value"": 875.46, ""currency"": ""EUR""}, ""requestedExecutionDate"": ""2025-03-17"", ""serviceLevel"": ""INST"", ""purposeCode"": ""SUPP""}","{""paymentId"": ""MER-PAY-20250317-000024"", ""gcTransactionId"": ""gc-b3cb739a-6278-1742-c2c9eb8f04d8"", ""instructionId"": ""GC-INSTR-2898AB9A453D1998135F"", ""endToEndId"": ""E2E-BB1F36D604EEFE1D3899EC70"", ""status"": ""ACCEPTED"", ""railName"": ""SCT_INST"", ""schemeReference"": ""RT1INST202606258613197"", ""acceptedTimestamp"": ""2025-03-17T12:23:39.114Z"", ""expectedSettlement"": ""2025-03-17T12:23:46.769Z""}",,,
MER-PAY-20250317-000025,gc-05199e60-728e-36f9-1e8a870b519a,GC-INSTR-3CAF6FDEF7CCCD1FC166,E2E-BBD66338383F2C2A96046C47,2025-03-17T12:24:53.796Z,SCT_INST,INST,NL23INGB06443495412,NL,,,ES5837911792793800960584,ES,,,,1757.56,EUR,,,,OTHR,ACCEPTED,SCT_INST,,,COMPLETE,STRUCTURED,"{""paymentId"": ""MER-PAY-20250317-000025"", ""instructionId"": ""GC-INSTR-3CAF6FDEF7CCCD1FC166"", ""endToEndId"": ""E2E-BBD66338383F2C2A96046C47"", ""paymentMethod"": ""SCT_INST"", ""debtor"": {""name"": ""Bram Smits"", ""account"": ""NL23INGB06443495412""}, ""creditor"": {""name"": ""Marie Dubois"", ""account"": ""ES5837911792793800960584""}, ""instructedAmount"": {""value"": 1757.56, ""currency"": ""EUR""}, ""requestedExecutionDate"": ""2025-03-17"", ""serviceLevel"": ""INST"", ""purposeCode"": ""OTHR""}","{""paymentId"": ""MER-PAY-20250317-000025"", ""gcTransactionId"": ""gc-05199e60-728e-36f9-1e8a870b519a"", ""instructionId"": ""GC-INSTR-3CAF6FDEF7CCCD1FC166"", ""endToEndId"": ""E2E-BBD66338383F2C2A96046C47"", ""status"": ""ACCEPTED"", ""railName"": ""SCT_INST"", ""schemeReference"": ""RT1INST202606255186464"", ""acceptedTimestamp"": ""2025-03-17T12:24:53.796Z"", ""expectedSettlement"": ""2025-03-17T12:24:59.939Z""}",,,
MER-PAY-20250317-000026,gc-b6b5a541-a4ee-1100-228191d4f3cd,GC-INSTR-A6EB48BC4B2CD84A33EC,E2E-6D5E0B9B283679666125632F,2025-03-17T12:40:14.137Z,SWIFT,NURG,NL80INGB03499801376,NL,,ABNANL2A,46044013812,PH,BOPIPHMM,BOPIPHMM,,1769.18,USD,1619.98,EUR,SHAR,GDDS,ACCEPTED,SWIFT,,,COMPLETE,STRUCTURED,"{""paymentId"": ""MER-PAY-20250317-000026"", ""instructionId"": ""GC-INSTR-A6EB48BC4B2CD84A33EC"", ""endToEndId"": ""E2E-6D5E0B9B283679666125632F"", ""paymentMethod"": ""SWIFT"", ""debtor"": {""name"": ""Hendrik Visser"", ""account"": ""NL80INGB03499801376"", ""address"": {""country"": ""NL"", ""city"": ""Amsterdam"", ""addressLine"": ""Stationsplein 9"", ""postCode"": ""1012AB""}}, ""creditor"": {""name"": ""Ramesh Patel"", ""account"": ""46044013812"", ""address"": {""country"": ""PH"", ""city"": ""Manila"", ""addressLine"": ""Local Address"", ""postCode"": """"}}, ""instructedAmount"": {""value"": 1769.18, ""currency"": ""USD""}, ""requestedExecutionDate"": ""2025-03-17"", ""debtorAgent"": {""bic"": ""ABNANL2A""}, ""creditorAgent"": {""bic"": ""BOPIPHMM""}, ""equivalentAmount"": {""value"": 1619.98, ""currency"": ""EUR""}, ""chargeBearer"": ""SHAR"", ""purposeCode"": ""GDDS"", ""serviceLevel"": ""NURG""}","{""paymentId"": ""MER-PAY-20250317-000026"", ""gcTransactionId"": ""gc-b6b5a541-a4ee-1100-228191d4f3cd"", ""instructionId"": ""GC-INSTR-A6EB48BC4B2CD84A33EC"", ""endToEndId"": ""E2E-6D5E0B9B283679666125632F"", ""status"": ""ACCEPTED"", ""railName"": ""SWIFT"", ""schemeReference"": ""e64d6083-c619-4cba-a5ca-77d4190efe80"", ""acceptedTimestamp"": ""2025-03-17T12:40:14.137Z"", ""expectedSettlement"": ""2025-03-18T12:40:14.760Z""}",,,
MER-PAY-20250317-000027,gc-93966d70-8509-4c9e-41c14dc94349,GC-INSTR-3BC9B2347DC34460F95E,E2E-1F1818A6E91FCD95F58CE11B,2025-03-17T13:28:24.875Z,SCT,,NL48RABO07560164262,NL,,,BE51390798311030,BE,,,,4564.56,EUR,,,,,ACCEPTED,SCT,,,COMPLETE,STRUCTURED,"{""paymentId"": ""MER-PAY-20250317-000027"", ""instructionId"": ""GC-INSTR-3BC9B2347DC34460F95E"", ""endToEndId"": ""E2E-1F1818A6E91FCD95F58CE11B"", ""paymentMethod"": ""SCT"", ""debtor"": {""name"": ""Lars Mulder"", ""account"": ""NL48RABO07560164262""}, ""creditor"": {""name"": ""Klaus Schmidt"", ""account"": ""BE51390798311030""}, ""instructedAmount"": {""value"": 4564.56, ""currency"": ""EUR""}, ""requestedExecutionDate"": ""2025-03-17""}","{""paymentId"": ""MER-PAY-20250317-000027"", ""gcTransactionId"": ""gc-93966d70-8509-4c9e-41c14dc94349"", ""instructionId"": ""GC-INSTR-3BC9B2347DC34460F95E"", ""endToEndId"": ""E2E-1F1818A6E91FCD95F58CE11B"", ""status"": ""ACCEPTED"", ""railName"": ""SCT"", ""schemeReference"": ""EBACLRNG20260625229436"", ""acceptedTimestamp"": ""2025-03-17T13:28:24.875Z"", ""expectedSettlement"": ""2025-03-18T13:28:24.850Z""}",,,
MER-PAY-20250317-000028,gc-9dc8f553-3464-e352-e7d67bb67636,GC-INSTR-D12EB1C179B53FC54170,E2E-C6D5FD6D4F1A67F4A523922B,2025-03-17T13:40:42.062Z,SCT,,NL95KNAB04596262282,NL,,,FR5624338312820365D90007B28,FR,,,,280.17,EUR,,,,,FAILED,,AC.BLOCKED,Core rejected: AC.BLOCKED,COMPLETE,PARTIAL,"{""paymentId"": ""MER-PAY-20250317-000028"", ""instructionId"": ""GC-INSTR-D12EB1C179B53FC54170"", ""endToEndId"": ""E2E-C6D5FD6D4F1A67F4A523922B"", ""paymentMethod"": ""SCT"", ""debtor"": {""name"": ""Lars Mulder"", ""account"": ""NL95KNAB04596262282""}, ""creditor"": {""name"": ""Ines De Smet"", ""account"": ""FR5624338312820365D90007B28""}, ""instructedAmount"": {""value"": 280.17, ""currency"": ""EUR""}, ""requestedExecutionDate"": ""2025-03-17""}","{""paymentId"": ""MER-PAY-20250317-000028"", ""gcTransactionId"": ""gc-9dc8f553-3464-e352-e7d67bb67636"", ""instructionId"": ""GC-INSTR-D12EB1C179B53FC54170"", ""endToEndId"": ""E2E-C6D5FD6D4F1A67F4A523922B"", ""status"": ""FAILED"", ""failedTimestamp"": ""2025-03-17T13:40:51.821Z"", ""errorCode"": ""AC.BLOCKED"", ""errorMessage"": ""Core rejected: AC.BLOCKED""}",CORE_VALIDATION,CORE,RECONSTRUCTED_FROM_LOGS
